Entry	PROSITE
Q7Z6W7	PS00636;PS50076;
Q7Z713	PS50297;PS50088;
Q7Z736	PS50057;PS51016;PS50003;
Q7Z7B8	
Q7Z7J9	
Q7Z7K0	PS51808;
Q7Z7K2	PS00028;PS50157;
Q86SI9	
Q86SM5	PS50262;
Q86SM8	PS50262;
Q86T20	
Q86T29	PS50805;PS00028;PS50157;
Q86T75	PS51316;
Q86TE4	
Q86UF2	
Q86UV7	PS50119;PS00518;PS50089;
Q86V35	PS00018;PS50222;
Q86V71	PS50805;PS00028;PS50157;
Q86V87	
Q86V88	
Q86VE3	PS51186;
Q86VG3	
Q86VH4	PS51450;
Q86VR8	
Q86VS3	PS50096;
Q86VU5	PS51682;
Q86VY9	
Q86W25	PS50824;PS50837;
Q86W34	PS00142;
Q86WR7	
Q86WS4	
Q86WT1	PS50293;
Q86WZ6	PS50805;PS00028;PS50157;
Q86X60	
Q86XA9	
Q86XD8	PS50053;PS51039;
Q86XE3	PS00018;PS50222;
Q86XJ0	
Q86XN6	PS50805;PS00028;PS50157;
Q86XS5	PS00514;PS51406;
Q86XU0	PS50805;PS00028;PS50157;
Q86XZ4	
Q86YB7	PS00166;
Q86YQ2	
Q86YQ8	PS50004;PS50234;
Q86YR6	PS50297;PS50088;
Q8IUA0	PS00280;PS50279;PS51390;
Q8IUB2	PS51390;
Q8IUB3	PS51390;
Q8IUB5	
Q8IUF1	
Q8IUH2	
Q8IUK8	PS50871;
Q8IUL8	PS50835;PS50092;
Q8IUS5	
Q8IV03	
Q8IV33	
Q8IV38	PS50297;PS50088;PS01360;PS50865;
Q8IV42	
Q8IV50	PS51782;
Q8IVA1	PS50877;
Q8IVC4	PS50805;PS00028;PS50157;
Q8IVF6	PS50297;PS50088;
Q8IVN3	
Q8IVN8	PS00524;PS50958;PS50092;
Q8IVU1	PS50853;PS50835;
Q8IVV8	
Q8IVY1	
Q8IW50	
Q8IW70	
Q8IW92	PS01182;
Q8IWB4	
Q8IX94	
Q8IXE1	PS00237;PS50262;
Q8IXF9	
Q8IXQ4	
Q8IXT5	PS50102;
Q8IXU6	
Q8IXX5	
Q8IY50	
Q8IY51	PS51253;PS50960;
Q8IY85	
Q8IYA7	PS00027;PS50071;
Q8IYB9	PS50805;PS00028;PS50157;
Q8IYK2	
Q8IYL3	
Q8IYM0	
Q8IYN0	PS50805;PS00028;PS50157;
Q8IYP2	PS50240;PS00134;
Q8IYS2	
Q8IYS8	
Q8IYW4	PS50942;
Q8IZ02	
Q8IZ13	
Q8IZ16	
Q8IZ40	PS51156;PS51293;
Q8IZ81	PS51335;
Q8IZD0	PS50105;
Q8IZJ6	
Q8IZM8	PS00028;PS50157;
Q8IZN7	
Q8IZP2	PS50005;PS50293;
Q8IZY5	
Q8N0U6	
Q8N0V4	PS50912;
Q8N0Y3	PS00237;PS50262;
Q8N0Y5	PS00237;PS50262;
Q8N0Z2	
Q8N0Z9	PS50835;
Q8N127	PS00237;PS50262;
Q8N129	
Q8N141	PS50805;PS00028;PS50157;
Q8N146	PS00237;PS50262;
Q8N148	PS00237;PS50262;
Q8N162	PS50262;
Q8N1A6	
Q8N1E2	
Q8N1L4	
Q8N1N0	PS50041;
Q8N1W2	PS00028;PS50157;
Q8N228	
Q8N283	PS50297;PS50088;
Q8N2I2	PS00028;PS50157;
Q8N2X6	
Q8N309	PS51450;
Q8N323	
Q8N328	
Q8N336	PS51335;
Q8N349	PS00237;PS50262;
Q8N3F9	
Q8N3H0	
Q8N3R3	
Q8N3S3	
Q8N3T6	
Q8N3Z0	PS00134;
Q8N3Z3	PS51706;
Q8N413	PS50920;
Q8N431	PS00720;PS50009;PS50212;
Q8N434	PS50850;
Q8N456	PS51450;
Q8N468	
Q8N4B4	PS51450;
Q8N4F7	PS50089;
Q8N4H0	
Q8N4S0	
Q8N4Z0	PS51419;
Q8N531	
Q8N567	PS50158;
Q8N584	
Q8N587	PS50805;PS00028;PS50157;
Q8N5C6	PS50126;
Q8N5H3	
Q8N5I9	
Q8N5J4	PS00346;PS50061;
Q8N5T2	PS50086;
Q8N5U1	
Q8N5W9	
Q8N5X7	
Q8N660	PS51316;
Q8N687	
Q8N688	
Q8N6M5	
Q8N6M8	PS50096;
Q8N6M9	PS51039;
Q8N6N3	
Q8N6N6	PS51729;
Q8N6N7	PS51228;
Q8N6Q1	
Q8N6V9	
Q8N6Y2	PS51450;
Q8N782	PS50805;PS00028;PS50157;
Q8N7C7	PS50089;
Q8N7F7	PS50053;
Q8N7G0	PS50071;PS00035;PS00465;PS51179;
Q8N7M0	
Q8N7Q3	PS50805;PS00028;PS50157;
Q8N7R0	PS00027;PS50071;
Q8N7R7	
Q8N7S2	PS00636;PS50076;
Q8N7Z5	PS50297;PS50088;
Q8N815	
Q8N878	PS50057;
Q8N8C0	PS00028;PS50157;
Q8N8D1	
Q8N8F7	
Q8N8M0	PS51186;
Q8N8U2	PS00598;PS50013;
Q8N8U3	PS50158;
Q8N8Z6	PS01180;PS01285;PS50022;PS50820;
Q8N944	
Q8N957	PS50297;PS50088;PS50853;
Q8N961	PS50297;PS50088;PS50097;
Q8N967	PS51450;
Q8N972	PS50805;PS00028;PS50157;
Q8N998	
Q8N9B8	PS50009;PS50212;
Q8N9F8	PS50805;PS00028;PS50157;
Q8N9K5	PS50805;PS00028;PS50157;
Q8N9M1	
Q8N9N7	PS51450;
Q8N9T8	
Q8N9U0	PS50004;
Q8N9V7	
Q8N9W8	
Q8N9Y4	
Q8N9Z9	PS51841;
Q8NA03	
Q8NA23	PS00678;PS50082;PS50294;
Q8NA47	
Q8NA69	
Q8NA92	PS50950;
Q8NB37	
Q8NB42	PS50805;PS00028;PS50157;
Q8NB46	PS50297;PS50088;
Q8NB50	PS00028;PS50157;
Q8NBL3	
Q8NC74	
Q8NCI6	
Q8NCL9	
Q8NCN5	
Q8NCQ5	PS50181;
Q8NCR9	
Q8NCX0	
Q8ND07	
Q8ND61	
Q8NDA8	PS50077;
Q8NDW4	PS50805;PS00028;PS50157;
Q8NDY3	
Q8NDY6	PS50888;
Q8NDZ0	PS51457;
Q8NDZ6	
Q8NE00	
Q8NE18	PS51686;
Q8NE22	PS50280;
Q8NE65	PS50805;PS00028;PS50157;
Q8NEA5	
Q8NEC7	PS50405;
Q8NEG4	
Q8NEG5	PS50089;PS50966;PS01357;PS50135;
Q8NEG7	PS50211;
Q8NEK5	PS50805;PS00028;PS50157;
Q8NEM1	PS50805;PS00028;PS50157;
Q8NEM2	
Q8NEP7	
Q8NES8	
Q8NEY3	PS50021;
Q8NFI4	PS50005;PS50293;
Q8NFQ5	
Q8NFQ6	PS00400;
Q8NFR7	
Q8NFU4	
Q8NFZ6	PS50262;
Q8NG35	
Q8NG41	
Q8NG75	PS00237;PS50262;
Q8NG76	PS00237;PS50262;
Q8NG77	PS00237;PS50262;
Q8NG78	PS50262;
Q8NG80	PS00237;PS50262;
Q8NG81	PS00237;PS50262;
Q8NG83	PS00237;PS50262;
Q8NG84	PS00237;PS50262;
Q8NG85	PS00237;PS50262;
Q8NG92	PS50262;
Q8NG94	PS50262;
Q8NG95	PS00237;PS50262;
Q8NG97	PS00237;PS50262;
Q8NG99	PS00237;PS50262;
Q8NGA1	PS00237;PS50262;
Q8NGA2	PS50262;
Q8NGA5	PS50262;
Q8NGA6	PS50262;
Q8NGA8	PS00237;PS50262;
Q8NGB2	PS50262;
Q8NGB4	PS00237;PS50262;
Q8NGB6	PS50262;
Q8NGB8	PS00237;PS50262;
Q8NGB9	PS00237;PS50262;
Q8NGC0	PS00237;PS50262;
Q8NGC1	PS00237;PS50262;
Q8NGC2	PS00237;PS50262;
Q8NGC3	PS50262;
Q8NGC4	PS50262;
Q8NGC5	PS00237;PS50262;
Q8NGC6	PS00237;PS50262;
Q8NGC7	PS00237;PS50262;
Q8NGC9	PS00237;PS50262;
Q8NGD1	PS00237;PS50262;
Q8NGD2	PS00237;PS50262;
Q8NGD3	PS00237;PS50262;
Q8NGD4	PS00237;PS50262;
Q8NGD5	PS00237;PS50262;
Q8NGE0	PS00237;PS50262;
Q8NGE1	PS00237;PS50262;
Q8NGE2	PS00237;PS50262;
Q8NGE5	PS00237;PS50262;
Q8NGE7	PS00237;PS50262;
Q8NGE8	PS00237;PS50262;
Q8NGE9	PS00237;PS50262;
Q8NGF0	PS50262;
Q8NGF1	PS50262;
Q8NGF3	PS00237;PS50262;
Q8NGF4	PS00237;PS50262;
Q8NGF6	PS00237;PS50262;
Q8NGF7	PS00237;PS50262;
Q8NGF8	PS50262;
Q8NGF9	PS50262;
Q8NGG0	PS00237;PS50262;
Q8NGG1	PS00237;PS50262;
Q8NGG3	PS50262;
Q8NGG4	PS00237;PS50262;
Q8NGG5	PS00237;PS50262;
Q8NGG6	PS00237;PS50262;
Q8NGG7	PS00237;PS50262;
Q8NGG8	PS00237;PS50262;
Q8NGH3	PS00237;PS50262;
Q8NGH5	PS50262;
Q8NGH6	PS00237;PS50262;
Q8NGH8	PS50262;
Q8NGH9	PS00237;PS50262;
Q8NGI0	PS00237;PS50262;
Q8NGI1	PS50262;
Q8NGI3	PS00237;PS50262;
Q8NGI4	PS50262;
Q8NGI6	PS00237;PS50262;
Q8NGI7	PS50262;
Q8NGI9	PS00237;PS50262;
Q8NGJ0	PS00237;PS50262;
Q8NGJ1	PS00237;PS50262;
Q8NGJ3	PS50262;
Q8NGJ4	PS50262;
Q8NGJ5	PS00237;PS50262;
Q8NGJ6	PS00237;PS50262;
Q8NGJ7	PS00237;PS50262;
Q8NGJ8	PS50262;
Q8NGJ9	PS00237;PS50262;
Q8NGK0	PS00237;PS50262;
Q8NGK1	PS00237;PS50262;
Q8NGK3	PS00237;PS50262;
Q8NGK4	PS00237;PS50262;
Q8NGK5	PS50262;
Q8NGK6	PS00237;PS50262;
Q8NGK9	PS50262;
Q8NGL0	PS00237;PS50262;
Q8NGL1	PS00237;PS50262;
Q8NGL2	PS00237;PS50262;
Q8NGL3	PS00237;PS50262;
Q8NGL4	PS00237;PS50262;
Q8NGL6	PS00237;PS50262;
Q8NGL7	PS00237;PS50262;
Q8NGL9	PS00237;PS50262;
Q8NGM1	PS00237;PS50262;
Q8NGM8	PS00237;PS50262;
Q8NGN0	PS50262;
Q8NGN1	PS00237;PS50262;
Q8NGN2	PS50262;
Q8NGN4	PS50262;
Q8NGN5	PS50262;
Q8NGN6	PS50262;
Q8NGN7	PS50262;
Q8NGN8	PS00237;PS50262;
Q8NGP0	PS50262;
Q8NGP2	PS00237;PS50262;
Q8NGP3	PS50262;
Q8NGP4	PS00237;PS50262;
Q8NGP6	PS00237;PS50262;
Q8NGP8	PS00237;PS50262;
Q8NGP9	PS50262;
Q8NGQ2	PS00237;PS50262;
Q8NGQ3	PS50262;
Q8NGQ4	PS00237;PS50262;
Q8NGQ5	PS00237;PS50262;
Q8NGQ6	PS00237;PS50262;
Q8NGR1	PS00237;PS50262;
Q8NGR3	PS50262;
Q8NGR4	PS00237;PS50262;
Q8NGR5	PS50262;
Q8NGR8	PS00237;PS50262;
Q8NGR9	PS00237;PS50262;
Q8NGS0	PS00237;PS50262;
Q8NGS1	PS00237;PS50262;
Q8NGS3	PS00237;PS50262;
Q8NGS4	PS00237;PS50262;
Q8NGS5	PS00237;PS50262;
Q8NGS6	PS00237;PS50262;
Q8NGS7	PS00237;PS50262;
Q8NGS9	PS00237;PS50262;
Q8NGT1	PS00237;PS50262;
Q8NGT2	PS00237;PS50262;
Q8NGT5	PS00237;PS50262;
Q8NGT7	PS00237;PS50262;
Q8NGT9	PS00237;PS50262;
Q8NGU1	PS00237;PS50262;
Q8NGU2	PS00237;PS50262;
Q8NGU4	PS50262;
Q8NGU9	PS50262;
Q8NGV0	PS00237;PS50262;
Q8NGV5	PS50262;
Q8NGV7	PS00237;PS50262;
Q8NGX0	PS00237;PS50262;
Q8NGX1	PS00237;PS50262;
Q8NGX2	PS00237;PS50262;
Q8NGX5	PS50262;
Q8NGX6	PS00237;PS50262;
Q8NGX8	PS00237;PS50262;
Q8NGX9	PS00237;PS50262;
Q8NGY1	PS00237;PS50262;
Q8NGY2	PS50262;
Q8NGY5	PS00237;PS50262;
Q8NGY6	PS00237;PS50262;
Q8NGY7	PS50262;
Q8NGY9	PS00237;PS50262;
Q8NGZ0	PS00237;PS50262;
Q8NGZ2	PS00237;PS50262;
Q8NGZ3	PS50262;
Q8NGZ4	PS00237;PS50262;
Q8NGZ5	PS50262;
Q8NGZ6	PS00237;PS50262;
Q8NGZ9	PS00237;PS50262;
Q8NH00	PS00237;PS50262;
Q8NH01	PS50262;
Q8NH02	PS00237;PS50262;
Q8NH03	PS00237;PS50262;
Q8NH04	PS00237;PS50262;
Q8NH05	PS00237;PS50262;
Q8NH06	PS50262;
Q8NH07	PS50262;
Q8NH08	PS00237;PS50262;
Q8NH09	PS00237;PS50262;
Q8NH16	PS00237;PS50262;
Q8NH18	PS00237;PS50262;
Q8NH37	PS00237;PS50262;
Q8NH40	PS00237;PS50262;
Q8NH41	PS00237;PS50262;
Q8NH42	PS00237;PS50262;
Q8NH49	PS00237;PS50262;
Q8NH50	PS00237;PS50262;
Q8NH51	PS50262;
Q8NH53	PS50262;
Q8NH54	PS50262;
Q8NH55	PS00237;PS50262;
Q8NH56	PS00237;PS50262;
Q8NH57	PS00237;PS50262;
Q8NH60	PS00237;PS50262;
Q8NH61	PS00237;PS50262;
Q8NH63	PS00237;PS50262;
Q8NH64	PS00237;PS50262;
Q8NH67	PS00237;PS50262;
Q8NH70	PS00237;PS50262;
Q8NH72	PS00237;PS50262;
Q8NH73	PS00237;PS50262;
Q8NH74	PS00237;PS50262;
Q8NH76	PS50262;
Q8NH79	PS00237;PS50262;
Q8NH80	PS50262;
Q8NH81	PS50262;
Q8NH83	PS00237;PS50262;
Q8NH89	PS50262;
Q8NH90	PS50262;
Q8NH93	PS00237;PS50262;
Q8NH95	PS00237;PS50262;
Q8NHA4	PS00237;PS50262;
Q8NHA6	PS00237;PS50262;
Q8NHA8	PS00237;PS50262;
Q8NHB1	PS00237;PS50262;
Q8NHB7	PS00237;PS50262;
Q8NHB8	PS00237;PS50262;
Q8NHC5	PS00237;PS50262;
Q8NHC6	PS00237;PS50262;
Q8NHC7	PS50262;
Q8NHR9	
Q8NHS2	
Q8NHS4	
Q8NHU0	
Q8NHV5	
Q8NHW5	
Q8NHW6	
Q8NHY5	
Q8TA94	PS50805;PS00028;PS50157;
Q8TAA1	
Q8TAI1	
Q8TAV0	
Q8TAV5	
Q8TAW3	PS50805;PS00028;PS50157;
Q8TB22	
Q8TB69	PS50805;PS00028;PS50157;
Q8TBF5	
Q8TBF8	
Q8TBP6	PS50920;
Q8TBR7	PS50922;
Q8TC17	PS50001;PS50002;
Q8TC90	
Q8TCB0	PS51886;
Q8TCN5	PS00028;PS50157;
Q8TCP9	
Q8TD55	PS50003;
Q8TD86	PS00018;PS50222;
Q8TDS7	PS50262;
Q8TDU5	PS50262;
Q8TE96	PS51192;PS51194;
Q8TEE9	
Q8TEQ0	PS50195;PS50826;
Q8TF08	
Q8TF20	PS00028;PS50157;
Q8TF27	PS50297;PS50088;PS50115;PS50003;
Q8TF32	PS50805;PS00028;PS50157;
Q8TF44	PS50004;
Q8TF61	
Q8WTP9	
Q8WTR8	PS00022;PS01248;PS50027;PS50189;
Q8WTU2	PS00420;PS50287;
Q8WU76	
Q8WUH6	
Q8WUS8	
Q8WUT9	PS50920;
Q8WUY8	PS51186;
Q8WUY9	PS50186;PS50238;
Q8WV15	
Q8WV83	
Q8WVC6	PS51219;
Q8WVE6	
Q8WVF2	
Q8WVI7	
Q8WW18	
Q8WW32	PS50118;
Q8WW33	PS51800;
Q8WW36	PS50158;
Q8WW52	
Q8WW62	PS50866;
Q8WWA1	
Q8WWU7	PS51406;
Q8WWX0	PS50297;PS50088;PS50225;
Q8WX39	PS00213;
Q8WXE0	PS50297;PS50088;PS50105;PS50002;
Q8WXF5	PS50915;
Q8WXJ9	PS50225;
Q8WXS4	
Q8WXT5	PS00657;PS00658;PS50039;
Q8WYK1	PS50026;PS01286;PS50022;PS51406;PS50025;
Q8WZ33	
Q8WZ71	
Q8WZ82	
Q8WZ92	PS00237;PS50262;
Q8WZA0	
Q8WZA6	PS50262;
Q92527	PS50297;PS50088;
Q92545	
Q92576	PS51321;PS01359;PS50016;
Q92670	PS50805;PS50804;PS00028;PS50157;
Q93075	PS01137;PS01090;PS01091;
Q93083	PS00203;
Q969E1	
Q969W3	
Q969Y0	
Q96A98	
Q96AB3	
Q96AQ9	
Q96B33	PS01346;
Q96B45	
Q96BJ8	PS51335;
Q96BM0	
Q96BQ1	PS52031;
Q96BW5	PS01322;PS51347;
Q96BX8	
Q96C01	
Q96C34	PS50826;
Q96C57	
Q96C90	
Q96CD0	PS50181;
Q96CH1	PS50262;
Q96CS4	PS50805;PS00028;PS50157;
Q96CT2	PS50097;
Q96DC7	
Q96DD0	PS51450;
Q96DL1	
Q96DS6	
Q96DU9	PS50102;
Q96DY2	PS50096;
Q96E16	
Q96E39	PS50102;
Q96E66	PS51450;
Q96EH5	PS00051;
Q96EI5	
Q96EK2	PS50016;
Q96EL2	
Q96ER3	
Q96ES6	
Q96ET8	
Q96EV2	
Q96EZ4	
Q96F63	
Q96FB5	
Q96G27	
Q96GE5	PS50805;PS00028;PS50157;
Q96GE6	PS50222;
Q96GK7	
Q96GT9	
Q96GU1	
Q96H12	
Q96H40	PS50805;PS00028;PS50157;
Q96H79	
Q96HA4	
Q96HP4	PS51384;
Q96HV5	
Q96I13	
Q96IC2	PS50102;
Q96ID5	PS50835;
Q96J77	
Q96JF6	PS00028;PS50157;
Q96JM4	PS50096;PS51450;
Q96K17	PS51151;
Q96K37	
Q96K75	PS50805;PS00028;PS50157;
Q96KC9	
Q96KD3	
Q96KF2	
Q96KJ4	
Q96KN9	PS00407;PS00408;
Q96KT7	
Q96KV6	PS50188;PS50835;
Q96KW9	
Q96L03	PS50096;
Q96L11	
Q96LB0	PS00237;PS50262;
Q96LK8	
Q96LP2	
Q96LQ0	
Q96LR4	
Q96LT6	
Q96LU5	
Q96LU7	PS51688;PS51517;
Q96LW1	PS50805;PS00028;PS50157;
Q96M20	PS00888;PS50042;
Q96M34	
Q96M53	
Q96M93	PS50141;PS50137;
Q96M95	
Q96MC5	PS51848;
Q96MC6	PS50850;PS00216;
Q96ME7	PS00028;PS50157;
Q96MF6	
Q96MK2	
Q96MN5	PS51321;PS51319;
Q96MR6	PS50082;PS50294;
Q96MR9	PS50805;PS00028;PS50157;
Q96MS3	
Q96MU6	PS50805;PS00028;PS50157;
Q96MW1	
Q96MY1	
Q96N03	PS50835;
Q96N11	
Q96N20	PS50805;PS00028;PS50157;
Q96N22	PS50805;PS00028;PS50157;
Q96N46	PS50126;PS50005;PS50293;
Q96NA8	PS50192;
Q96ND8	PS50805;PS00028;PS50157;
Q96NG8	PS50805;PS00028;PS50157;
Q96NI8	PS50805;PS00028;PS50157;
Q96NJ3	PS50805;PS00028;PS50157;
Q96NJ5	PS50097;
Q96NJ6	PS00028;PS50157;
Q96NK8	PS50888;
Q96NS5	PS50297;PS50088;PS50225;
Q96NT1	
Q96NU7	
Q96P64	PS50297;PS50088;PS50115;PS50003;
Q96P67	PS50262;
Q96PG2	
Q96PI1	
Q96PT3	PS00027;PS50071;
Q96PT4	PS00027;PS50071;
Q96PX6	
Q96QA6	PS51792;
Q96QD5	PS50186;
Q96QE4	PS51450;
Q96QH8	PS51348;
Q96QK8	
Q96QZ0	PS51013;
Q96R05	PS00214;
Q96R08	PS00237;PS50262;
Q96R09	PS00237;PS50262;
Q96R27	PS00237;PS50262;
Q96R28	PS00237;PS50262;
Q96R30	PS00237;PS50262;
Q96R45	PS50262;
Q96R47	PS00237;PS50262;
Q96R54	PS00237;PS50262;
Q96R67	PS50262;
Q96R69	PS00237;PS50262;
Q96R72	PS00237;PS50262;
Q96R84	PS00237;PS50262;
Q96RB7	PS00237;PS50262;
Q96RC9	PS00237;PS50262;
Q96RD0	PS00237;PS50262;
Q96RD1	PS00237;PS50262;
Q96RD2	PS00237;PS50262;
Q96RD3	PS00237;PS50262;
Q96RM1	
Q96RP8	
Q96RT6	
Q96RY5	PS51293;
Q96S19	
Q96S86	PS50835;PS01241;PS50963;
Q96S95	
Q96SA4	
Q96SF2	
Q96SK2	
Q96T17	
Q96T75	
Q96TA0	PS00232;PS50268;
Q99457	
Q99463	PS00237;PS50262;
Q99470	PS50919;
Q99603	PS50835;
Q99676	PS50805;PS00028;PS50157;
Q99679	PS00237;PS50262;
Q99680	PS50262;
Q9BPW5	PS51421;
Q9BQ13	
Q9BQ48	
Q9BQ75	
Q9BQD1	
Q9BQE6	
Q9BQN1	
Q9BQP9	
Q9BQY6	PS50279;PS51390;
Q9BR09	PS51065;PS50225;
Q9BR10	
Q9BR26	
Q9BR77	
Q9BRH9	PS50805;PS00028;PS50157;
Q9BRN9	
Q9BRP7	PS51447;
Q9BSC4	
Q9BSJ1	PS50188;PS50119;PS00518;PS50089;
Q9BSK0	PS51225;
Q9BSY4	PS51808;
Q9BT73	
Q9BTE0	
Q9BTF0	PS51165;
Q9BTV7	
Q9BTY7	
Q9BUA6	PS00018;PS50222;
Q9BUJ0	
Q9BUY7	PS00018;PS50222;
Q9BV87	
Q9BV97	PS50805;PS00028;PS50157;
Q9BVM2	
Q9BVV8	
Q9BWD3	
Q9BWG4	PS50896;
Q9BWM5	PS50805;PS00028;PS50157;
Q9BWT6	
Q9BWV2	
Q9BWW9	
Q9BX69	PS50209;
Q9BX73	
Q9BXE9	PS50262;
Q9BXM9	PS50188;PS51262;PS50853;
Q9BXN6	
Q9BXU3	PS01358;PS50199;
Q9BXU8	PS00204;PS50905;
Q9BXW7	
Q9BXX2	PS50297;PS50088;
Q9BXX3	PS50297;PS50088;
Q9BXY0	
Q9BXY5	PS50222;
Q9BY19	
Q9BY31	PS50805;PS00028;PS50157;
Q9BY71	PS51450;
Q9BYB4	PS00678;PS50082;PS50294;
Q9BYD6	
Q9BYE4	
Q9BYG7	
Q9BYJ0	
Q9BYT5	
Q9BYU5	
Q9BZE3	PS00027;PS50071;
Q9BZK3	PS51151;
Q9BZW5	PS51751;
Q9C0B7	
Q9C0B9	PS50158;
Q9C0D4	PS00028;PS50157;
Q9C0H6	PS50097;
Q9C0I3	
Q9C0I9	PS51450;
Q9C0K3	
Q9GIP4	
Q9GZK3	PS00237;PS50262;
Q9GZK7	PS00237;PS50262;
Q9GZM3	PS01154;
Q9GZN8	
Q9GZP1	
Q9GZP8	
Q9GZU3	
Q9GZW5	PS50804;
Q9GZY1	
Q9H0K4	
Q9H0M5	PS50805;PS00028;PS50157;
Q9H0R4	
Q9H114	
Q9H195	PS00022;PS01186;PS50026;PS50024;
Q9H1A7	PS01154;
Q9H1C3	
Q9H1C7	
Q9H1E5	PS00194;PS51352;
Q9H1H1	PS51800;
Q9H1K6	
Q9H1M0	
Q9H1M3	
Q9H1Q7	
Q9H1Z4	PS50082;PS50294;
Q9H2C5	PS00237;PS50262;
Q9H2C8	PS00237;PS50262;
Q9H2I8	PS51450;
Q9H2Z4	PS00027;PS50071;
Q9H321	
Q9H322	
Q9H343	PS00237;PS50262;
Q9H344	PS00237;PS50262;
Q9H346	PS00237;PS50262;
Q9H3H9	
Q9H3V2	
Q9H3W5	PS50853;PS50835;PS51450;
Q9H3Y0	
Q9H3Z7	
Q9H425	
Q9H4I0	
Q9H4K1	
Q9H568	
Q9H5J0	PS50097;PS00028;PS50157;
Q9H628	PS51421;
Q9H6A0	PS50211;
Q9H6B1	
Q9H6Y2	PS00678;PS50082;PS50294;
Q9H6Y5	PS50106;
Q9H720	
Q9H765	PS50297;PS50088;PS50225;
Q9H7J1	PS51159;
Q9H7L2	PS50835;
Q9H7R5	PS50805;PS00028;PS50157;
Q9H7X2	
Q9H7Y0	
Q9H819	PS00636;PS50076;
Q9H841	
Q9H853	
Q9H857	
Q9H8G1	PS50805;PS00028;PS50157;
Q9H8G2	
Q9H8M1	
Q9H8U3	PS51036;PS51039;
Q9H930	PS50014;PS51414;PS50864;PS01359;PS50016;
Q9H939	PS51741;
Q9H963	PS00028;PS50157;
Q9H972	
Q9H9L3	
Q9H9S3	PS00755;PS00756;
Q9H9S4	
Q9H9Y4	
Q9HA72	
Q9HA90	PS50222;
Q9HAE3	PS00018;PS50222;
Q9HAH1	PS50805;PS00028;PS50157;
Q9HB14	
Q9HB15	
Q9HB31	PS50071;
Q9HBJ0	
Q9HBL7	
Q9HBT7	PS50805;PS50804;PS00028;PS50157;
Q9HC44	
Q9HC57	PS51390;
Q9HCE3	PS00028;PS50157;
Q9HCJ3	PS50102;
Q9HCJ5	PS50966;
Q9HCJ6	PS01162;
Q9HCK1	PS51265;
Q9HCL3	PS50805;PS00028;PS50157;
Q9HCM7	
Q9HCS5	PS00660;PS00661;PS50057;
Q9HCZ1	PS50805;PS00028;PS50157;
Q9HD45	
Q9HDB8	
Q9NNX9	
Q9NNZ3	PS50076;
Q9NNZ6	
Q9NPD7	
Q9NPI7	
Q9NQ35	
Q9NQ89	
Q9NQF3	
Q9NQX6	PS50805;PS00028;PS50157;
Q9NRC9	PS50002;
Q9NRD0	PS50181;PS50190;
Q9NRP2	PS51808;
Q9NS67	PS50262;
Q9NS85	PS51144;
Q9NSJ1	PS50805;PS00028;PS50157;
Q9NSY2	PS50848;
Q9NU23	
Q9NUG4	
Q9NV39	
Q9NVA4	
Q9NVE4	
Q9NVM1	
Q9NVR0	PS50097;
Q9NW07	PS00028;PS50157;
Q9NW61	PS50003;
Q9NW82	PS00678;PS50082;PS50294;
Q9NWL6	PS51278;
Q9NWM3	PS51140;
Q9NX05	
Q9NX77	
Q9NXD2	PS51339;
Q9NXH8	
Q9NXJ0	
Q9NXN4	PS51154;
Q9NXP7	PS50994;
Q9NXT0	PS50805;PS00028;PS50157;
Q9NXU5	PS51417;
Q9NXZ1	
Q9NY87	
Q9NYF3	
Q9NYJ1	PS51808;
Q9NYS7	PS50225;PS00678;PS50082;PS50294;
Q9NYT0	PS50186;PS50003;
Q9NYT6	PS50805;PS00028;PS50157;
Q9NYW1	PS50262;
Q9NZF1	
Q9NZH4	
Q9NZP0	PS00237;PS50262;
Q9NZP2	PS00237;PS50262;
Q9NZP5	PS00237;PS50262;
Q9P016	
Q9P1A2	PS50077;
Q9P1P4	PS00237;PS50262;
Q9P1Q5	PS50262;
Q9P1Z9	
Q9P215	PS51253;PS50805;
Q9P227	PS50106;PS50003;PS50238;
Q9P255	PS50805;PS00028;PS50157;
Q9P281	PS51038;
Q9P2B7	
Q9P2C4	
Q9P2D6	
Q9P2F5	
Q9P2N5	PS50102;PS50103;
Q9P2S6	PS50297;PS50088;PS01360;PS50865;
Q9UBI9	
Q9UBK7	PS51419;
Q9UC06	PS00028;PS50157;
Q9UD57	PS00027;PS50071;
Q9UDX4	PS50191;PS50866;
Q9UF47	PS00636;PS50076;
Q9UFN0	
Q9UG63	PS00211;PS50893;
Q9UGF5	PS00237;PS50262;
Q9UGF6	PS00237;PS50262;
Q9UGF7	PS00237;PS50262;
Q9UGV2	
Q9UH36	
Q9UH90	PS50181;PS50145;
Q9UI15	PS01052;PS51122;PS50021;
Q9UIG5	
Q9UJ72	PS00223;PS51897;
Q9UJC5	
Q9UJH8	
Q9UJJ7	
Q9UJN7	PS00028;PS50157;
Q9UJT0	PS00227;
Q9UK10	PS50805;PS00028;PS50157;
Q9UK12	PS50805;PS00028;PS50157;
Q9UK28	
Q9UKI3	PS50835;
Q9UKQ9	PS50240;PS00134;PS00135;
Q9UKR8	
Q9UKY7	
Q9UL59	PS50805;PS00028;PS50157;
Q9ULD9	PS00028;
Q9ULL0	
Q9ULL1	PS50010;PS50003;
